Product Name,Brand Name,Price,Rating,Reviews,Review Votes
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5," I am so impressed with this T5 model unlocked phone from JUNING. Impressive, why? Getting an android phone for $77.99 is awesome, with all the great features that other expensive phone have and it works great with our wifi connections and also works great while using my GSM sim card. Works smoothly and fast because of the processor unit that is quad core which is the fastest CPU that can be found on expensive smartphones and has an android 5.1 that provides a performance and stability updates, multiple SIM card support, HD voice calling and ""Device Protection,"" which secures lost or stolen devices against factory resets. It has a dual unlocked sim, which is great for a person like me, I have a small business and my business phone number is always separated to my personal number, mostly I will not talk to customers on weekends so that I can spare time with my family. Another thing is, because it’s unlocked, it can be use or compatible to all gsm networks and works great while traveling to different places.Talking about the camera, I am surprisingly amazed even though it’s only has 2.0 MP both front and back but it’s really clear, it seems that it has a 5.0 MP same as my camera before with 5.0 MP. Watching a video and listening to music to it, are totally responsive without any hang ups experience, the audio is totally clear and loud. Last but not the least that I love the most, is the wide touch screen that I didn’t have before, the screen is wide and crisp with a decent resolution and most of all it is slim, thin and lightweight and a slick product, so fast to response with only a soft touch. It is really impressive and very affordable to everyone. I’ve been using this as my regular phone for a couple of days now and I really love the way it works and the appearance on this phone is very classy and so handy. As you can see on the images below the back cover has rough surface with a good grip to prevent you from dropping it. The package includes: T5 model phone, Battery, USB Cable, Power adapter and earphone. This phone has 4 color options to choose from, Black, gold, pink and white. Indeed, Impressive worth to keep and handle with care. Highly recommended to everyone who's searching a affordable phone that works great. Thank you JUNING for this awesome product. I got this for free/discounted price through a promotional period and this is one of those deals where I am so blessed to get and test the efficiency and assess it for their future buyers. This will make it easier for others to find this review so they may be helped as well. I don’t get anything from it, but I get a good feeling that I helped someone. I am in no way required by the seller to leave positive remarks about their product. Thank you for taking the time to read my review.",2.0
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5," I am so glad technology has evolved so much. From walkie talkie to a smartphone. It's such a huge leap, right? And I'm thankful to all the genius behind the creation of this technology because it has definitely made my life easier. I can still live without a smartphone but life won't ever be the same again.And talking about smartphones, I got the Juning T5 smartphone. It is an unlocked android 5.1 lollipop phone with a 5.5 inch screen size. It has all the features of a regular smartphone camera/video, sound recorder, calendar, clock, music, email, fm radio, flashlight, etc. And for full specifications, here's the linkhttps://www.amazon.com/gp/aw/d/B01GYUDMFY/ref=ya_aw_od_pi?ie=UTF8&psc=1This is a very cool phone because of the screen resolution which is very clear. The touch screen response time is very fast too. The camera, video and sound work very well. And since this is already unlocked, you can just choose whatever carrier you want and buy a sim from them and use it on this phone and it will work without issues. Just make sure to buy the GSM/WCDMA SIM card.One of my favorite features of this phone is the smartwake feature. You just have to tap the screen and it will turn the screen on. I also like the fact that the screen size is big enough to see pictures and videos clearly or read texts without difficulty.There are many emerging new smartphones in the market nowadays but Juning smartphones are highly competitive in terms of size, features and especially price.So if you are looking for a trustworthy brand, look at Juning smartphones' direction sold by Qianhai Changying. They have plenty of models to choose from. And this particular model, the Juning T5 has a very good value for the money. It's yours for only $77.99.I got this product for free in exchanged for my honest review.",1.0
"5.5"" Android Cellphone Unlocked Dual Sim Quad Core-JUNING Smartphone White",JUNING,161.06,5," I am so happy that I got this phone because it carries a lot of cool phone features that i really like. It has 5.5 inches display size which i think is a perfect phone size...It is a half inch bigger than my other phone but yet the weight is just the same and i find it quit good because i still can carry it where ever i go and with the bigger screen size i can totally see every thing clear...I like that it is unlocked and has dual sim card and a memory card slots you can use a regular sim size and a micro sim card i find it very nice because if you go to other country you can just bring this phone and use it right away you just need to get a GSM sim card if your here in the US GSM sim card includes t-mobile, AT&T, cricket, straight talk and sprint how cool is that...This phone's support network's 2G and 3G it does not support 4G which is alright with me...This phone has four available color to choose from there is black, gold, pink and white for you to have. It is up to you what color do you like to get. Plus this phone has a built in wifi, blue tooth, tethering and portable hot spots so no need for us to worry on how to connect to the internet if we are on the go..I was amazed with this phone it does exceeds my expectation especially when i tried using the camera it really amazes me how clear and how nice the pictures are plus the volume of this phone is very good I cannot ask for more I am very happy and so glad that i ordered and got this phone for myself...For under a hundred dollar price this phone is a very good bargain for you guys..So far so good, for now i do not have any complains about this product I will totally recommend this product to my friends and family because this phone is real nice...I received this product for free in exchange of my honest and unbiased review. I am not affiliated with this company and having this phone for free did not change or affect my thoughts about this product.",4.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,4," This phone is pretty neat. For the price, it’s impressive – especially because it is unlocked and can be used with any carrier that has a large SIM card. This phone does not support 4G LTE internet, but does support 3G. This only means that the internet is a tad slower than some other phones that support 4G. It operates much like other android/google phones that I have come into contact with. It features a quad core processor, 1GB RAM, a 2.0 megapixel front camera and 5.0 megapixel back camera. It also includes dual flash, one on the front and one on the back which is pretty impressive. Wifi is enabled and it can be run off the wifi at home if there is no SIM card currently available. The back of the phone is very flexible but thin so be careful taking the back off – there is a small piece of tape over the battery connector to make sure the battery is charged before use. There are currently no cases available for the phone so be careful when handling it, overall, I’m very happy with the phone. It does everything that I need it to do and is an affordable alternative to shopping at the store (where its more expensive). It supports many apps, its a mobile hotspot, Youtube, Facebook, emails, messaging, Bluetooth, music, and more!Pros:• Affordability• Functionality (Wifi + Data)• Can be used on most carriers• Huge screen• Front and back flash• Quad core processor• Comes with a screen protector and clear case• Large font optionsCons:• Lack of cases and accessories for the phone• Camera quality could be improved• Support for 4G would be nice• Very slight sound distortion when using speakers all the way up for musicI would definitely repurchase this, it is perfect for my mother who uses her phone at work and to message on Facebook.I received this item for free in exchange for an honest, unbiased, and authentic review. I have thoroughly tested any product I review - I take pride in informing potential customers about the perks and flaws of products. I have no affiliation with the seller and am not obligated to leave a positive review.",2.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,5," 5.5"" Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Cellphone Blue arrived in good condition and good packaging.I am so excited to finally receive this cell phone, it will be a gift for my nephew back home. Once I received it, I immediately began to charge it and was able to start the phone successfully. The operating system works perfectly and all the necessary updates make for fast and smooth operation. The camera is very powerful and produces excellent pictures. The built in microphone is very good and records audio very clearly. The video record and playback function is seamless and smooth. I also like the size of the phone and it has a good solid feel and weight. This cell phone came with a screen protector already installed and additional screen protectors in the package. This cell phone is very easy to use. I especially like having a dual sim option so that I can have a my work phone number be separate from personal number. This phone is very affordable and looks great!I love this cell phone and would absolutely recommend it to anyone.I received this cell phone at a reduced or discounted price in exchange for my honest and unbiased review.",0.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,5," Phone looks very nice, with a note equivilent hd screen. The OS is android 5.1, I am unsure if android 6.x is supported. Device has a light duty, slightly flimsy case, you will need to be careful taking it on and off as you could crack it while doing so. It also comes with a screen protector pre-applied so all you have to do is take the plastic bit off of the front and the screen protector is good to go. All of the software on the phone works fine, it has wifi, bluetooth, and sim signal. It has spots for 2 sim cards and 1 sd card, which will be great as an international phone if you plan on going out of the country. cameras both work fine, not super high MP but nothing to be worried about if a phone is your main camera. The phone is fast and I haven't had any trouble running basic apps over wifi like web browsers of facebook app. Basic games seem to work fine as well and run without a hitch. No downside that I can see outside of not being 4g/lte capable. Great phone for the price. Would love to get another one from same seller for my mother.I have received the item at a discounted price in exchange of my honest and unbiased review.",1.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,5,"I purchased this phone as a gift and we were very pleased with the packaging and the purchase. It was so easy to set up with a prepaid SIM card and ready to go. The battery lasts almost the entire day, it's beautiful and clear, and even came with a case, screen protector and headphibes. You can't beat that for a brand new Android, for the price. A lot of people confuse it for a high end phone at first glance. Not bad at all.",0.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,1,"worked well for a little while, however phone is unable to send or receive picture messages from the very beginning. what's weirder though is that the phone recieves adds at random, the camera app has adds, sometimes just random adds on the home screen and now that the phone is a week outside the return window it no longer charges at all. an absolute piece of garbage, don't waste your money",0.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,1,I wrote more positive review for this phone but after having it bit longer. And have buy a second for my daughter both will be getting returned on Monday. The battery randomly drain even if on charger. And no apps running also can't buy replacement battery. Am a regular customer of Amazon generally have very little complaint on products when I but. DON'T waste your money.,0.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,1,"Not happy with this phone. Not able to get but 1 gh on this phone. I have been with T-Mobile for 5 years and been very satisfied with their service. Because this phone is foreign, neither TMobile or ATT were able to get a faster internet. It is very slow and very often says it cant open the page and says retry. Also, the screen of the phone began cracking within a week of having it. This phone is only good for making phone calls and texting.",0.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,1,Junk,0.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,2,Positive: Large screen is good for senior people. Cheap. Maybe ok for those people who don't use phone quite oftenNegative: doesn't cover WCDMA band in US. Only supports GSM network in US though it says WCDMA. Runs quite slow so that I have to slow down entering characters...,0.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,2,"I ordered two of these based on the reviews..however I am very disappointed as they don't work as advertised, especially the camera and video functionality. I do not recommend and will be returning them.",2.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,5," This phone is a very pretty looking phone. It offers a slim profile however still great battery length. The quality is great. I was really satisfied with both the video and sound the phone offers. I have to say the color of the phone is one of my favorite features. It's not a tacky gold color. It don't appear cheap. It's actually more of a flat yet metallic look. The phone is very comfortable to hold and definitely isn't heavy. The battery, sim card slot, and SD slot are very easy to access and use. For me, this is very beneficial as I have to swap batteries often since I have to be on mobile web many hours a day. I often have to store photos and files on the SD cards for work. I also flip my sim cards between phones for work as well. This phone made things more convenient for me. The next favorite feature is the hot spot and tethering. I tether often with work and home life. I live in a town where the internet is very slow, and when I turn my tethering on, I can accomplish all my tasks faster than if I had just used my home wifi. The phone comes preloaded with both apps and quick load tabs. If your a busy person on the run like I am, these features are lifesavers. I often have to swap back and forth between four apps, and use many internet pages all day long. The fast tabs stop you from typing in URLs incorrectly. This phone helps me in both my personal and work life. The phone holds signal better than the prepaid phone I use. The battery life seems to last longer as well. I really enjoy this phone. I've enclosed a video to see the features of the phone. I would recommend this phone. I received this phone for free or at a reduced rate in exchange for my honest opinion.",10.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,5,"Let me begin by saying that this is a wonderful cellphone. I was just impressed with all the quality, features and capabilities that it has. It's very comparable to leading Smartphones and IOS in the market today but at a reasonable price. When i opened the box, it contained all the accessories i need for the cellphone, you name it USB charger, manual, battery pack, headphones and also has extra case and screen protector that normally won't be included when you buy other cellphones. I love that it has dual camera, 2MP on the front and 5MP on back. This smartphone has all the features you would want like camera, messaging, bluetooth capability, WIFI, clock, calculator, wallpapers, calendar, email, GPS, FM, 3G and most of all can download tons of apps in the Play Store. I got the white color and just loves it, very light and thin, it downloads apps quickly, has very responsive touchscreen as well. I received this Smartphone at discount for an honest and unbiased review. All my reviews are completely my own and are based on my overall personal experience using the product. I leave reviews to help other customers make good buying decisions. I definitely would recommend this cellphone. What an excellent buy for what you get all in the package, plus it's unlocked so you can use it with any GSM providers. Not to mention it also has dual sim card slot and with great coverage. I'm very pleased with my new cellphone. It's definitely an Awesome buy!!!",4.0
"5.5"" Cell Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Smartphone White",JUNING,99.99,5,"When I received this phone, I was very Impressed and the color are very cool we never had a color blue phone.Before I give the review I used it and I did try how good it is . For my own experience this phone it has a very bright and clear display and I really like thin frame ,light weight easy to hold very good quality super love love it..*** Lets talk about making a call ***This phone Has a very clear high quality sound when making and receiving calls I love to use it. Has a good signal reception works great to my T-Mobile prepaid simcard. I don't have any problem if I want to connect to the internet or free public Wifi very easy to access.I downloaded some Apps Amazon shopping , Messenger, Pandora and Farm heroes super saga etc. very fast Using this phone .***Camera Dual Camera and Dual Flash 2.0MP FRONT and 5.0MP Back *** clear and makes a good quality picture perfect for selfie.*** Dual simcard one slot for a regular simcard the one slot for the mini simcard and micro sd card on the bottom slot*** Bluetooth *** easy to pairing*** 5.5"" screen perfect for watching movie video and playing games *****I Purchased this product at a discounted price to exchange my honest review overall the phone has a great features I can highly recommend. I'm very satisfied with this juning 5.5 unlocked smartphone if I have any problem I will review it again. 5.5"" Phone Unlocked Dual Sim Quad Core-JUNING Android 5.1 Cellphone BluePackage came with : Phone name brand :Juning 5.5 ( MODEL :Z8 )1X CHARGER1X MANUAL1X USB1X CASE1X HEADSET1X SCREEN PROTECTOR",6.0
"5.5"" Cell phones Dual Sim Unlocked Android 5.1 Quad Core-JUNING Smartphone Gold",JUNING,99.99,1,Didnt offer clear and concise instructions on how to put in a sim card. I got bad eyesight so i put in a microsim in the sim slot. Tried to remove it with tweezers now the phone wont power on,0.0
"5.5"" Cell phones Dual Sim Unlocked Android 5.1 Quad Core-JUNING Smartphone Gold",JUNING,99.99,4,"This phone is very good for daily use like calling, texting, social media or net surfing. It's fast and the big 5.5"" inch screen is making things on the screen bigger and easy to read. I've been using this mainly for watching Youtube. My son loves using this as the screen is way bigger as compared to my iPhone 5C.This also came with a screen protector and a clear case that's a little gray in color. It is a dual sim card phone and you can also put an SD card inside the phone if you want to expand the memory.The only downside of this phone is the lack of internal space memory. I can't freely download anything I want into this phone because there's not enough space and right now I don't have a spare SD card to use for this phone. I really wish that for a nice phone like this, they should just make this an 8GB memory space rather than 4GB.Over all, this phone works as expected. For the price it's fair and a good size Android phone to have especially if you like YouTube or watch videos online.",2.0
"5.5"" Cell Phones Unlocked 3G/GSM Dual Sim Android 5.1 Quad Core-JUNING Smartphone White",JUNING,99.99,1,This is a updated review I'm so disappointed I gave this phone to friend in Jamaica I bought it in July and send it to Jamaica in august and the phone isn't working now.. the screen freeze up and no matter what is done it won't come back on.. it's not even 6 months.. how can I contact the vender??,2.0
"5.5"" Cell Phones Unlocked 3G/GSM Dual Sim Android 5.1 Quad Core-JUNING Smartphone White",JUNING,99.99,3,"The screen gets stuck, and goes black sometimes. It is also slow!",2.0
"5.5"" Cell Phones Unlocked 3G/GSM Dual Sim Android 5.1 Quad Core-JUNING Smartphone White",JUNING,99.99,5," I must say, I'm so impressed with this unlocked cell phone by Juning ! I've never had an unlocked cell phone before and I really needed a new phone. My old one was several years old and not working very well.I was very happy when I opened this phone and saw how big and clear the display is. This unlocked cell phone by Juning comes with the cell phone, battery, phone case, charger, USB cable and an earphone. It also has a thin screen protector on it.The phone itself is slim, lightweight and built well. It is 5.5 "" and has both front and back cameras. It is 3G which is fine as we mostly use wifi anyway. The camera is one of my favorite things about this phone. It takes awesome, clear, bright pictures!This cell phone stays charged for a long time even with lots of use. I love that it doesn't have a ton of pre-installed, useless apps on it that you can't uninstall. It also charges from the top instead of the bottom like most phones do which is great of you like to use your phone while it charges.This is a great phone for the price and I would definitely recommend it to my family and friends.I received this unlocked cell phone by Juning for free in exchange for my honest and unbiased opinion. This in no way affects how I feel about the product or my review of it.",2.0
"5.5"" Cell Phones Unlocked 3G/GSM Dual Sim Android 5.1 Quad Core-JUNING Smartphone White",JUNING,99.99,5," I am sooo glad that I finally have a new phone! I always have a problem of my old phone because the screen stops working and i had my old phone I think more than 2 years now so ofcourse it already expected that I need a new one. And finally, when I got this Juning 5.5"" unlocked cell phones I never hesitate of purchasing this and would love to try this since this is my first time to have a unlocked phone. And when it arrived I was really impressed of how this phone looks so nice. The screen is so big and it is very slim and lightweight. It already has a screen protector and a phone casing. So I am not worried about how to find a phone casing because it is already included plus with a portable headset and a charger. So this is already has complete set. So I used my Verizon phone carrier and see if it does really works and I was totally impressed that it works. I got 3g of my phone which I can use it for wifi only. So far I like it. It works okay. As you can see in my video that I was provided you can see how does it works.And to my over all rating for this one so far this is nice for a reasonable price.I am so glad that I was given an opportunity to review this product for free in exchanged of my honest opinions.",2.0
"5.5"" Cell Phones Unlocked 3G/GSM Dual Sim Android 5.1 Quad Core-JUNING Smartphone White",JUNING,99.99,5," When I got this phone I was so excited. Its very easy to use smartphone at a good ,affordable price. Perform as describe so compared to more expensive BRAND name phones that do the same thing .This phone is the best for the price you cant beat it.This phone is good for travelers because work with all GSM sim card around the world. I travel to my home country quit often and to have an extra phone where I can just drop a sim card is a must. This phone has a nice 5.5 inch screen which is I love and its pretty slim and lightweight. It has a pretty bright high resolution screen and the touch screen is very responsive. Honestly I think this JUNNING X6 has better feature than my S5 the screen are bigger the camera is great its clear like me I love selfie it has a beauty built in, which you can edit your picture right away put makeup on ,blush, eye shadow, eye liner eye lash, lip color ,face foundation .For selfie lover like me this is the phone. Some of the apps like Facebook,playstore,weChat and WhatsApp are already downloaded on the phone.Its really cool and advance smartphone you could ever find it work same thing as the galaxy phone but 1/4 of a price.DISCLEAMER:I receive this product at discounted price or for free in exchange for my honest and unbiased review. My review is base on my honest opinion and has nothing to do with the price I paid for the product.",3.0
"5.5"" Cell Phones Unlocked 3G/GSM Dual Sim Android 5.1 Quad Core-JUNING Smartphone White",JUNING,99.99,5,"First thing you need to do on this phone is that set up a Google account to run your play store. It already have pre-installed Facebook, whatsapp, and gmail but you can install also other app that you love. The storage can hold up to 8GB enough space for you to save pictures, videos and games etc.Unfortunately this cellphone is only 3G but you can still use internet, on your phone by your SIM card or wifi works as good as 4G phones. I use sprint SIM card because it is the only phone company works at my area since l live out of town. But you can also use this phone with any other prepaid sim card.All in all this is a decent phone and it works good, affordable and user friendly. Though you can't compare this phone to a high end phone because you can still spot a difference. For the price this is a decent phone. I will recommend this phone.Disclaimer:This phone is provided for free to test and to review. My review is mine alone and it all honest and unbiased. It doesn't affect my review by receiving the product for free. Me myself I also rely on reviews before purchasing products, and I believe honest review is vital to other and to myself as well. I hope this helps. Thank you.",2.0
"5.5"" Cell Phones Unlocked 3G/GSM Dual Sim Android 5.1 Quad Core-JUNING Smartphone White",JUNING,99.99,5," The JUNING phone I got was a 5.5"" Dual Sim Phone Unlocked 3G/GSM Android 5.1 Quad Core. Color : GOLDThe functionality of the phone is very similar to any Android phones but this one is very affordable and unlocked.The phone comes with:*Charger (USB-port)*Earphones*User's Manual*Clear phone case*A piece of paper with the note in order to use the battery.(remove the yellow film)*Attached to the screen already,the screen protection/scratch protection (a thin sheet)Like any other phones you got to test the functionality of it and I find it very easy to navigate. It has the default apps that we commonly use, like Facebook, Wechat, Whatsapp, ect. I added Facebook Messenger, Youtube, Google chrome web browser and even added NETFLIX.Camera, which we mostly use to capture the moments and share it to our family and friends. I have no complain, it captures very clearly.Battery wise, I fully charged it the first time and I watched one full movie for like 2 hours and it has still a little half of the battery. I was able to explore some of the features, check emails and do some social networking.But you got to read the label or the note that comes with it because there is a little film that you need to remove in order for you to use the battery.Size and weight: I think it is the perfect size of the screen for me and not heavy at all to carry around. The GOLD color is a plus, it looks so sophisticated and sleek.If you wanna do some screenshots, just press the button volume down and power button together. Because it is 3G you do not expect it to be as fast and quick as 4G.I connected it to my Wi-Fi and and connects pretty well.Over all impression: For this price of an Unlocked android phone is pretty good. If you go overseas and you need a phone that is unlocked and you can just plug in a prepaid sim card, this is a perfect solution and highly recommend this. You don't have to carry your phone that will charge you enormously when you use it overseas.I tried my T-Mobile sim and it works well.Got this phone in a discounted price for an honest review based on my experience while using it. And to help others who are looking for affordable and unlocked phones that works like any android phones that are expensive.",2.0
"5.5"" Cell Phones Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Smartphone White",JUNING,99.99,1,"I bought this phone to give as a gift to a friend, she called me today to informed that the phone is not working and she was not able to use it at all. Is there a way to exchange it?",0.0
"5.5"" Cell Phones Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Smartphone White",JUNING,99.99,1,"I purchased 2 of this phone, they were delivered in October 6 . I didn't not use them right away, I charged them. October 31 I turned them on, one of the phone works the other one showing a green robot on the screen. I sent an email to the vendor on 11/1/2016 to see if there is something I should do. He hasn't got back to me yet. Here is the screen picture photo",0.0
"5.5"" Cell Phones Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Smartphone White",JUNING,99.99,1,The item was not working at all,0.0
"5.5"" Cell Phones Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Smartphone White",JUNING,99.99,1,Does not work at all. Let the seller checked averting on the phone before shopping it to you.,0.0
"5.5"" Cell Phones Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Smartphone White",JUNING,99.99,1,"this phone is no good its slow , it freezes every second you cant do anything on it its a waist of my money and i would not recomend anyone to buy it and the reviews they give on it is a lie dont buy this phone its no good it only looks good.",0.0
"5.5"" Cell Phones Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Smartphone White",JUNING,99.99,1,"Lousy phone, speakers didn't work",0.0
"5.5"" Cell Phones Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Smartphone White",JUNING,99.99,1,"Bought it, turned it on, did not work. Opened up the back, made sure it was in right, still did not work. It was supposed to be new, but i it was used. Found scratches on cover.",0.0
"5.5"" Cellphone Dual Sim Unlocked Android 5.1 Quad Core-JUNING Smartphone White",JUNING,99.99,1,Didnt offer clear and concise instructions on how to put in a sim card. I got bad eyesight so i put in a microsim in the sim slot. Tried to remove it with tweezers now the phone wont power on,0.0
"5.5"" Cellphone Dual Sim Unlocked Android 5.1 Quad Core-JUNING Smartphone White",JUNING,99.99,4,"This phone is very good for daily use like calling, texting, social media or net surfing. It's fast and the big 5.5"" inch screen is making things on the screen bigger and easy to read. I've been using this mainly for watching Youtube. My son loves using this as the screen is way bigger as compared to my iPhone 5C.This also came with a screen protector and a clear case that's a little gray in color. It is a dual sim card phone and you can also put an SD card inside the phone if you want to expand the memory.The only downside of this phone is the lack of internal space memory. I can't freely download anything I want into this phone because there's not enough space and right now I don't have a spare SD card to use for this phone. I really wish that for a nice phone like this, they should just make this an 8GB memory space rather than 4GB.Over all, this phone works as expected. For the price it's fair and a good size Android phone to have especially if you like YouTube or watch videos online.",2.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,"I bought this phone to give as a gift to a friend, she called me today to informed that the phone is not working and she was not able to use it at all. Is there a way to exchange it?",0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,"I purchased 2 of this phone, they were delivered in October 6 . I didn't not use them right away, I charged them. October 31 I turned them on, one of the phone works the other one showing a green robot on the screen. I sent an email to the vendor on 11/1/2016 to see if there is something I should do. He hasn't got back to me yet. Here is the screen picture photo",0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,The item was not working at all,0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,Does not work at all. Let the seller checked averting on the phone before shopping it to you.,0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,"this phone is no good its slow , it freezes every second you cant do anything on it its a waist of my money and i would not recomend anyone to buy it and the reviews they give on it is a lie dont buy this phone its no good it only looks good.",0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,"Lousy phone, speakers didn't work",0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,"Bought it, turned it on, did not work. Opened up the back, made sure it was in right, still did not work. It was supposed to be new, but i it was used. Found scratches on cover.",0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,"I bought this phone to give as a gift to a friend, she called me today to informed that the phone is not working and she was not able to use it at all. Is there a way to exchange it?",0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,"I purchased 2 of this phone, they were delivered in October 6 . I didn't not use them right away, I charged them. October 31 I turned them on, one of the phone works the other one showing a green robot on the screen. I sent an email to the vendor on 11/1/2016 to see if there is something I should do. He hasn't got back to me yet. Here is the screen picture photo",0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,The item was not working at all,0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,Does not work at all. Let the seller checked averting on the phone before shopping it to you.,0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,"this phone is no good its slow , it freezes every second you cant do anything on it its a waist of my money and i would not recomend anyone to buy it and the reviews they give on it is a lie dont buy this phone its no good it only looks good.",0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,"Lousy phone, speakers didn't work",0.0
"5.5"" Cellphone Unlocked Android 5.1 Quad Core Dual Sim-JUNING GSM/3G Cellphone Gold",JUNING,99.99,1,"Bought it, turned it on, did not work. Opened up the back, made sure it was in right, still did not work. It was supposed to be new, but i it was used. Found scratches on cover.",0.0
"5.5"" HD Display Unlocked Android Smartphones 4G GSM USA Worldwide Dual Sim Quad Core - Plum Z550 - White",Plum,99.99,2,A few issues but the main one is: Poor signal reception. Looses signal where other phones on same network has signal.,0.0
"5.5"" HD Display Unlocked Android Smartphones 4G GSM USA Worldwide Dual Sim Quad Core - Plum Z550 - White",Plum,99.99,1,really is so bad after pay conection fee this cel the charge part not work don't let me charge the phone and I buy 3 diferent charge and still don't worked,0.0
"5.5"" HD Display Unlocked Android Smartphones 4G GSM USA Worldwide Dual Sim Quad Core - Plum Z550 - White",Plum,99.99,1,Worst phone ever... not only you can’t find a case but if it falls once it will crack and you won’t be able to use it. I tried to sell it on one of those machines at Walmart and it won’t even recognize the device. DO NOT BUY!!!,0.0
"5.5"" HD Display Unlocked Android Smartphones 4G GSM USA Worldwide Dual Sim Quad Core - Plum Z550 - White",Plum,99.99,1,Phone is cheap...only had it for 3-5 months n it already stopped working. Could download anything because the memory sucked. Don't waste your time and money on this phone.,0.0
"5.5"" HD Display Unlocked Android Smartphones 4G GSM USA Worldwide Dual Sim Quad Core - Plum Z550 - White",Plum,99.99,1,Don t like it,0.0
"5.5"" HD Display Unlocked Smartphones Android 4G GSM USA Worldwide Dual Sim Quad Core - Plum Z550 - Black",Plum,105.06,2,A few issues but the main one is: Poor signal reception. Looses signal where other phones on same network has signal.,0.0
"5.5"" HD Display Unlocked Smartphones Android 4G GSM USA Worldwide Dual Sim Quad Core - Plum Z550 - Black",Plum,105.06,1,really is so bad after pay conection fee this cel the charge part not work don't let me charge the phone and I buy 3 diferent charge and still don't worked,0.0
"5.5"" HD Display Unlocked Smartphones Android 4G GSM USA Worldwide Dual Sim Quad Core - Plum Z550 - Black",Plum,105.06,1,Worst phone ever... not only you can’t find a case but if it falls once it will crack and you won’t be able to use it. I tried to sell it on one of those machines at Walmart and it won’t even recognize the device. DO NOT BUY!!!,0.0
